stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id
E09100,7240,"BRADDOCK AVE AT SANDERS ST",,  40.431965, -79.893569,01
E09110,7227,"BRADDOCK AVE AT SANDERS ST",,  40.431652, -79.893099,01
E09120,18516,"BRADDOCK AVE OPP ELECTRIC AVE",,  40.400355, -79.833661,02
E09180,7574,"BRADDOCK AVE AT KEYSTONE COMMONS PORTAL 7",,  40.402119, -79.831867,02
E09250,7472,"BRADDOCK AVE OPP 3RD ST",,  40.405690, -79.872484,1A
E09290,7467,"BRADDOCK AVE AT TURTLE CRK MENTAL HEALTH CTR",,  40.401847, -79.866532,1A
E09320,7236,"BRADDOCK AVE OPP BIDDLE AVE",,  40.436825, -79.896579,01
E09330,7226,"BRADDOCK AVE OPP CHARLESTON AVE",,  40.430708, -79.892475,01
E09390,7242,"BRADDOCK AVE OPP GREENDALE AVE",,  40.428685, -79.891883,01
E09400,7235,"BRADDOCK AVE OPP GUTHRIE ST",,  40.438366, -79.897256,01
E09540,12565,"BRADDOCK HILLS SHPG CTR AT PROPEL SCHOOL",,  40.414149, -79.853082,02
E09550,7357,"BRADDOCK HILLS SHPG CTR AT GIANT EAGLE",,  40.414427, -79.855306,02
E09580,19550,"BRERETON ST OPP 28TH ST FS",,  40.455680, -79.972624,01
E09590,2616,"BRERETON ST AT 28TH ST",,  40.455805, -79.972614,01
E09600,2681,"BRERETON ST AT 30TH ST",,  40.456387, -79.970304,01
E09620,2614,"BRERETON ST AT DOBSON ST",,  40.456667, -79.967219,01
E09650,2682,"BRERETON ST AT POLISH FALCONS",,  40.456494, -79.969242,01
E09730,7410,"BRINTON AVE AT BOWERS ST",,  40.402158, -79.841503,02
E09810,7413,"BRINTON AVE AT PALLAS ST",,  40.405791, -79.844094,02
E09820,7411,"BRINTON AVE OPP QUARRY AVE",,  40.403371, -79.842802,02
E09830,7453,"BRINTON AVE AT QUARRY AVE",,  40.403470, -79.843167,02
E09840,7455,"BRINTON AVE AT RAVINE ST",,  40.401564, -79.841510,02
E09860,7567,"BRINTON AVE AT TERRACE ST",,  40.400341, -79.841272,02
E09870,7412,"BRINTON AVE AT SHERIDAN ST",,  40.404898, -79.843661,02
E09880,7452,"BRINTON AVE AT SHERIDAN ST",,  40.405036, -79.843997,02
E09900,7454,"BRINTON AVE OPP BOWERS ST",,  40.402252, -79.841942,02
E09920,7530,"BRINTON AVE OPP RAVINE ST",,  40.401513, -79.841221,02
E09930,7529,"BRINTON AVE OPP TERRACE ST",,  40.400203, -79.841072,02
E10040,8061,"BRINTON RD AT ARDMORE BLVD",,  40.435287, -79.871644,1A
E10050,8052,"BRINTON RD AT BRADDOCK RD",,  40.422466, -79.863835,1A
E10060,8047,"BRINTON RD OPP BRINTON MANOR DR FS",,  40.411522, -79.852545,02
E10070,7443,"BRINTON RD AT BRINTON MANOR DR",,  40.411084, -79.852045,02
E10080,20000,"BRINTON RD AT BRINTON MANOR DR W",,  40.411763, -79.854392,02
E10100,8114,"BRINTON RD AT COLUMBIA AVE",,  40.424611, -79.868741,1A
E10130,8051,"BRINTON RD AT FAIRFAX RD",,  40.421606, -79.861265,02
E10140,7447,"WOLFE AVE AT GENERAL BRADDOCK DR FS",,  40.410147, -79.850928,02
E10150,18507,"BRINTON RD AT DRIVEWAY",,  40.431366, -79.873026,1A
E10160,8111,"BRINTON RD AT KINGS RD",,  40.427529, -79.873178,1A
E10165,8121,"BRINTON RD AT LOCUST ST",,  40.410479, -79.851175,02
E10180,7449,"WOLFE AVE AT MARY ST",,  40.406796, -79.848053,02
E10200,8113,"BRINTON RD AT MCKELVEY RD",,  40.425413, -79.869370,1A
E10210,7450,"WOLFE AVE AT PALLAS ST",,  40.405780, -79.845762,02
E10220,8050,"BRINTON RD AT RIDGE RD",,  40.419740, -79.858866,02
E10230,7417,"WOLFE AVE AT #1043",,  40.409367, -79.850244,02
E10270,20723,"BRINTON RD AT #1245",,  40.422939, -79.866316,1A
E10280,7347,"BRINTON RD AT #1246",,  40.422761, -79.866536,1A
E10287,8118,"BRINTON RD AT #1584",,  40.412770, -79.857871,02
E10290,7416,"WOLFE AVE AT TURNER DR",,  40.407675, -79.849021,02
E10300,8057,"BRINTON RD AT WESTINGHOUSE COMPUTER CTR",,  40.429018, -79.874219,1A
E10330,7348,"BRINTON RD AT WILKINS AVE",,  40.422371, -79.864267,1A
E10340,7424,"BRINTON RD AT YOST BLVD",,  40.412603, -79.856234,02
E10360,8053,"BRINTON RD OPP COLUMBIA AVE",,  40.424470, -79.868435,1A
E10390,8115,"BRINTON RD OPP FAIRFAX RD",,  40.421441, -79.861418,02
E10400,7418,"WOLFE AVE AT GENERAL BRADDOCK DR",,  40.410193, -79.850692,02
E10410,18520,"BRINTON RD OPP DRIVEWAY",,  40.431349, -79.873238,1A
E10420,8056,"BRINTON RD OPP KINGS RD",,  40.427602, -79.872878,1A
E10425,18506,"BRINTON RD OPP LOCUST ST FS",,  40.410622, -79.850997,02
E10430,7415,"WOLFE AVE OPP MARY ST",,  40.406845, -79.847684,02
E10440,8054,"BRINTON RD OPP MCKELVEY RD",,  40.425475, -79.869079,1A
E10450,8116,"BRINTON RD OPP RIDGE RD",,  40.419962, -79.859145,02
E10475,8048,"BRINTON RD OPP #1584",,  40.412890, -79.857750,02
E10480,7566,"WOLFE AVE OPP TURNER DR",,  40.407741, -79.849349,02
E10490,8110,"BRINTON RD OPP WESTINGHOUSE COMPUTER CTR",,  40.428916, -79.874429,1A
E10550,7754,"BROADWAY BLVD AT WALL AVE",,  40.401469, -79.780012,02
E10560,7752,"BROADWAY BLVD AT BRINTON AVE",,  40.402211, -79.775151,02
E10610,7758,"BROADWAY BLVD AT QUARRY RD",,  40.396741, -79.793687,02
E10620,7756,"BROADWAY BLVD AT MAWCO DR",,  40.398474, -79.788931,02
E10630,7755,"BROADWAY BLVD AT BROADVIEW MANOR HI-RISE",,  40.400892, -79.783413,02
E10650,7757,"BROADWAY BLVD AT VALLEY RD",,  40.398025, -79.792014,02
E10670,7849,"BROADWAY BLVD OPP WALL AVE",,  40.401228, -79.780348,02
E10680,7852,"BROADWAY BLVD OPP BRINTON AVE",,  40.402093, -79.775408,02
E10700,7851,"BROADWAY BLVD AT PITCAIRN PARK BLDG",,  40.401934, -79.776289,02
E10705,7847,"BROADWAY BLVD OPP MAWCO DR",,  40.398253, -79.788948,02
E10710,7844,"BROADWAY BLVD OPP QUARRY RD",,  40.396552, -79.793537,02
E10720,7848,"BROADWAY BLVD OPP BROADVIEW MANOR HI-RISE",,  40.400738, -79.783289,02
E10740,18547,"BROADWAY BLVD OPP VALLEY RD NS",,  40.397770, -79.792232,02
E10900,10958,"BROWNS HILL RD AT IMOGENE RD",,  40.415465, -79.925076,01
E10920,19375,"BROWNS HILL RD AT PARKVIEW BLVD FS",,  40.414144, -79.923064,01
E10950,10913,"BROWNS HILL RD OPP IMOGENE RD",,  40.415419, -79.924729,01
E10970,19376,"BROWNS HILL RD OPP PARKVIEW BLVD",,  40.413878, -79.923117,01
E11140,3280,"BRYANT ST AT EUCLID AVE",,  40.475697, -79.919993,01
E11145,20110,"BRYANT ST AT EUCLID AVE",,  40.475734, -79.919688,01
E11150,3122,"BRYANT ST AT HIGHLAND AVE",,  40.475150, -79.918530,01
E11160,8175,"BRYANT ST AT MELLON ST",,  40.476428, -79.921587,01
E11170,8221,"BRYANT ST AT MELLON ST",,  40.476350, -79.921906,01
E11180,8176,"BRYANT ST AT NEGLEY AVE",,  40.477245, -79.923510,01
E11190,8222,"BRYANT ST AT ST CLAIR ST",,  40.476048, -79.920930,01
E11310,3283,"BUNKERHILL ST OPP ST CLAIR ST",,  40.479479, -79.918680,01
E11540,3405,"BUTLER ST OPP 35TH ST",,  40.464604, -79.965936,01
E11550,2413,"BUTLER ST AT 35TH ST",,  40.464309, -79.965910,01
E11560,3404,"BUTLER ST AT 36TH ST",,  40.465496, -79.965308,01
E11570,2414,"BUTLER ST AT 36TH ST",,  40.465266, -79.965241,01
E11580,3403,"BUTLER ST AT 37TH ST",,  40.466330, -79.964710,01
E11590,2415,"BUTLER ST AT 37TH ST",,  40.466031, -79.964705,01
E11610,2416,"BUTLER ST AT 38TH ST",,  40.466677, -79.964240,01
E11620,3401,"BUTLER ST AT 39TH ST",,  40.467684, -79.963707,01
E11630,2417,"BUTLER ST AT 39TH ST",,  40.467399, -79.963728,01
E11640,18420,"BUTLER ST AT 40TH ST NS",,  40.468366, -79.962552,01
E11650,18808,"BUTLER ST AT 40TH ST FS",,  40.468525, -79.962684,01
E11660,14974,"BUTLER ST AT 41ST ST",,  40.469578, -79.961296,01
E11670,14973,"BUTLER ST AT 43RD ST",,  40.470807, -79.960274,01
E11680,14977,"BUTLER ST AT 43RD ST",,  40.470527, -79.960310,01
E11690,14972,"BUTLER ST AT 44TH ST",,  40.471598, -79.959723,01
E11700,14978,"BUTLER ST AT 44TH ST",,  40.471358, -79.959767,01
E11710,14971,"BUTLER ST AT 46TH ST",,  40.472953, -79.958735,01
E11720,14979,"BUTLER ST AT 46TH ST",,  40.472718, -79.958795,01
E11730,14969,"BUTLER ST AT 48TH ST",,  40.476076, -79.957712,01
E11740,14968,"BUTLER ST AT 49TH ST",,  40.477172, -79.956846,01
E11750,14982,"BUTLER ST OPP 49TH ST",,  40.476942, -79.956912,01
E11760,14967,"BUTLER ST AT 51ST ST (STANTON AVE)",,  40.478502, -79.955643,01
E11770,9324,"BUTLER ST AT 52ND ST",,  40.480190, -79.954402,01
E11780,9263,"BUTLER ST AT 52ND ST",,  40.480555, -79.954400,01
E11785,16464,"BUTLER ST AT 53RD ST",,  40.482006, -79.952511,01
E11790,9261,"BUTLER ST AT 54TH ST",,  40.482969, -79.951135,01
E11800,9326,"BUTLER ST AT 54TH ST",,  40.482733, -79.951284,01
E11810,9260,"BUTLER ST AT 55TH ST",,  40.483720, -79.949748,01
E11820,9327,"BUTLER ST AT 55TH ST",,  40.483428, -79.949950,01
E11830,14966,"BUTLER ST AT 56TH ST",,  40.484487, -79.948044,01
E11840,14984,"BUTLER ST AT 56TH ST",,  40.484262, -79.948127,01
E11850,14965,"BUTLER ST AT 57TH ST",,  40.485290, -79.946191,01
E11860,14985,"BUTLER ST AT 57TH ST",,  40.485062, -79.946366,01
E11870,3213,"BUTLER ST AT 62ND ST BRIDGE FS",,  40.488184, -79.938142,01
E11922,3212,"BUTLER ST AT #6130",,  40.487977, -79.937964,01
E12000,14970,"BUTLER ST AT 47TH ST",,  40.474091, -79.957907,01
E12030,14976,"BUTLER ST AT MAIN ST",,  40.469705, -79.960912,01
E12040,9262,"BUTLER ST AT MCCANDLESS AVE",,  40.481719, -79.953359,01
E12050,9325,"BUTLER ST AT MCCANDLESS AVE",,  40.481487, -79.953506,01
E12080,20514,"BUTLER ST AT PENN AVE",,  40.462913, -79.967077,01
E12090,20516,"BUTLER ST AT PENN AVE FS",,  40.463010, -79.966959,01
E12100,18823,"BUTLER ST AT #6012",,  40.486188, -79.943156,01
E12110,14987,"BUTLER ST AT #6036",,  40.486971, -79.941098,01
E12120,14988,"BUTLER ST AT #6076",,  40.487521, -79.939523,01
E12230,14983,"BUTLER ST OPP 50TH ST (STANTON AVE)",,  40.477836, -79.956072,01
E12235,16463,"BUTLER ST OPP 53RD ST",,  40.482216, -79.952417,01
E12240,14980,"BUTLER ST OPP 47TH ST",,  40.473871, -79.957953,01
E12280,18822,"BUTLER ST AT #5770 (CAR WASH)",,  40.485855, -79.944112,01
E12340,14981,"BUTLER ST OPP 48TH ST",,  40.475773, -79.957575,01
E12350,14964,"BUTLER ST OPP #6002",,  40.486376, -79.943132,01
E12360,14963,"BUTLER ST OPP #6036",,  40.487051, -79.941132,01
E12410,8826,"CALMAR DR AT MT CARMEL RD FS",,  40.467182, -79.873355,01
E12430,8827,"CALMAR DR AT #220",,  40.468542, -79.873806,01
E12486,16839,"CAMP ST AT BRYN MAWR RD",,  40.452026, -79.958858,01
E12515,14602,"CENTER RD AT HELMAR DR FS",,  40.452319, -79.761163,02
E12550,14710,"CENTER RD AT COTTAGE LN",,  40.456203, -79.759864,02
E12570,14610,"CENTER RD AT FOUR SEASONS APTS",,  40.460980, -79.759383,02
E12580,14711,"CENTER RD AT FRANKLIN HEIGHTS DR FS",,  40.454548, -79.760315,02
E12600,14608,"CENTER RD AT GATEWAY DR",,  40.458437, -79.757705,02
E12650,14605,"CENTER RD AT LORRAINE DR FS",,  40.454575, -79.760174,02
E12660,14607,"CENTER RD AT MCKENZIE DR FS",,  40.457196, -79.758243,02
E12670,19802,"CENTER RD AT MCKENZIE DR",,  40.457255, -79.758378,02
E12730,14604,"CENTER RD AT RUTH DR FS",,  40.453750, -79.760378,02
E12780,14612,"CENTER RD OPP WIMBLEDON DR",,  40.467088, -79.756944,02
E12790,19801,"CENTER RD AT WIMBLEDON DR FS",,  40.467086, -79.757104,02
E12840,14606,"CENTER RD OPP COTTAGE LN",,  40.456069, -79.759812,02
E12860,14706,"CENTER RD OPP FOUR SEASONS APTS",,  40.460864, -79.759468,02
E12880,14708,"CENTER RD OPP GATEWAY DR",,  40.458530, -79.757868,02
E12890,14714,"CENTER RD OPP HELMAR DR FS",,  40.452195, -79.761372,02
E12920,19803,"CENTER RD OPP RUTH DR",,  40.453711, -79.760541,02
E13040,7186,"CENTER AVE AT GRANDVIEW AVE",,  40.395623, -79.839309,02
E13170,8193,"CENTRE AVE AT AIKEN AVE",,  40.456006, -79.938350,01
E13180,8203,"CENTRE AVE AT AIKEN AVE",,  40.455808, -79.938657,01
E13190,8784,"CENTRE AVE AT ALLEQUIPPA ST",,  40.448237, -79.958921,01
E13210,8679,"CENTRE AVE AT LEMIEUX PL",,  40.440522, -79.989058,01
E13230,8783,"CENTRE AVE AT AVALON ST",,  40.448676, -79.961696,01
E13250,8891,"CENTRE AVE AT BIGELOW BLVD",,  40.451057, -79.954725,01
E13260,8786,"CENTRE AVE AT BIGELOW BLVD",,  40.450664, -79.955130,01
E13270,8892,"CENTRE AVE AT BRYN MAWR RD",,  40.449107, -79.957553,01
E13310,8900,"CENTRE AVE AT CHAUNCEY ST",,  40.445723, -79.972056,01
E13330,8788,"CENTRE AVE AT CRAIG ST",,  40.451779, -79.952106,01
E13340,20761,"CENTRE AVE AT CRAIG ST NS",,  40.451970, -79.951772,01
E13350,8677,"CENTRE AVE AT CRAWFORD ST",,  40.441084, -79.985938,01
E13360,19438,"CENTRE AVE AT CRAWFORD ST (ISLAND)",,  40.440877, -79.986048,01
E13380,8195,"CENTRE AVE AT CYPRESS ST",,  40.455080, -79.941436,01
E13385,8627,"CENTRE AVE AT DINWIDDIE ST",,  40.443296, -79.980605,01
E13390,8671,"CENTRE AVE AT DEVILLIERS ST",,  40.443721, -79.980266,01
E13420,8890,"CENTRE AVE AT DITHRIDGE ST",,  40.451542, -79.953312,01
E13430,8669,"CENTRE AVE AT ELMORE ST",,  40.445003, -79.977448,01
E13440,20077,"CENTRE AVE AT ELMORE ST FS",,  40.444919, -79.977378,01
E13450,8670,"CENTRE AVE AT ERIN ST",,  40.444374, -79.978874,01
E13460,8894,"CENTRE AVE AT EWART DR",,  40.448740, -79.961490,01
E13470,8897,"CENTRE AVE AT FRANCIS ST",,  40.447158, -79.967470,01
E13480,8192,"CENTRE AVE AT GRAHAM ST",,  40.456575, -79.936433,01
E13490,8204,"CENTRE AVE AT GRAHAM ST",,  40.456443, -79.936528,01
E13500,8673,"CENTRE AVE AT HELDMAN ST",,  40.442549, -79.982486,01
E13510,8626,"CENTRE AVE AT HELDMAN ST",,  40.442408, -79.982548,01
E13520,8895,"CENTRE AVE AT HERRON AVE",,  40.448874, -79.964811,01
E13540,8672,"CENTRE AVE AT HILL HOUSE",,  40.442886, -79.981693,01
E13550,8899,"CENTRE AVE AT JUNILLA ST",,  40.445573, -79.970387,01
E13570,8902,"CENTRE AVE AT KIRKPATRICK ST",,  40.445284, -79.976059,01
E13580,8780,"CENTRE AVE AT KIRKPATRICK ST",,  40.445201, -79.976285,01
E13600,2632,"CENTRE AVE AT MELWOOD AVE",,  40.452251, -79.950809,01
E13610,2574,"CENTRE AVE AT MELWOOD AVE",,  40.452115, -79.950948,01
E13620,8624,"CENTRE AVE AT MILLER ST",,  40.441724, -79.984078,01
E13630,8197,"CENTRE AVE AT MILLVALE AVE",,  40.453359, -79.947182,01
E13640,8196,"CENTRE AVE AT MOREWOOD AVE",,  40.454188, -79.944426,01
E13650,8199,"CENTRE AVE AT MOREWOOD AVE",,  40.454039, -79.944537,01
E13660,8772,"CENTRE AVE AT MORGAN ST",,  40.447532, -79.966736,01
E13690,8889,"CENTRE AVE AT NEGLEY AVE",,  40.457322, -79.933917,01
E13720,2575,"CENTRE AVE AT NEVILLE ST",,  40.452463, -79.949829,01
E13725,8676,"CENTRE AVE AT PROTECTORY PL",,  40.441524, -79.984918,01
E13730,8782,"CENTRE AVE AT REED ST",,  40.445377, -79.970864,01
E13745,8674,"CENTRE AVE AT ROBERTS ST",,  40.442242, -79.983215,01
E13770,8888,"CENTRE AVE AT #5803",,  40.457800, -79.932339,01
E13780,8202,"CENTRE AVE AT SHADYSIDE HOSPITAL",,  40.455373, -79.939823,01
E13790,8901,"CENTRE AVE AT SOHO ST",,  40.445218, -79.973920,01
E13795,8205,"CENTRE AVE AT NEGLEY AVE (MARKET DISTRICT)",,  40.457023, -79.934549,01
E13800,8781,"CENTRE AVE AT SOHO ST",,  40.445100, -79.974029,01
E13820,8903,"CENTRE AVE AT WASHINGTON PL NS",,  40.440506, -79.991182,01
E13825,18912,"CENTRE AVE AT WASHINGTON PL FS",,  40.440394, -79.990981,01
E13860,8622,"CENTRE AVE AT WASHINGTON PLAZA",,  40.440519, -79.986895,01
E13870,8898,"CENTRE AVE AT WATT ST",,  40.446511, -79.968398,01
E13880,8893,"CENTRE AVE OPP ALLEQUIPPA ST",,  40.448352, -79.958825,01
E13890,8621,"CENTRE AVE OPP LEMIEUX PL",,  40.440355, -79.989333,01
E13900,8785,"CENTRE AVE OPP BRYN MAWR RD",,  40.448938, -79.957592,01
E13910,8201,"CENTRE AVE OPP CYPRESS ST",,  40.454893, -79.941586,01
E13940,20506,"CENTRE AVE AT ADDISON ST",,  40.444350, -79.978609,01
E13945,20075,"CENTRE AVE AT S EUCLID AVE",,  40.458804, -79.928900,01
E13950,8771,"CENTRE AVE OPP FRANCIS ST",,  40.447002, -79.967505,01
E13970,8773,"CENTRE AVE AT ROBINSON ST EXT",,  40.448722, -79.964997,01
E14000,8198,"CENTRE AVE OPP MILLVALE AVE",,  40.453134, -79.947424,01
E14010,8896,"CENTRE AVE OPP MORGAN ST",,  40.447730, -79.966635,01
E14020,2631,"CENTRE AVE OPP NEVILLE ST",,  40.452626, -79.949598,01
E14050,8789,"CENTRE AVE OPP #5743",,  40.457852, -79.931771,01
E14060,8194,"CENTRE AVE OPP SHADYSIDE HOSPITAL",,  40.455637, -79.939957,01
E14080,8770,"CENTRE AVE OPP WATT ST",,  40.446404, -79.968350,01
E14133,8840,"CHASKE ST AT BRAMBLE ST",,  40.474317, -79.866116,01
E14134,8838,"CHASKE ST OPP CROSS ST",,  40.475699, -79.869315,01
E14135,8839,"CHASKE ST AT #8168",,  40.474812, -79.867119,01
E14136,8841,"CHASKE ST AT WESTMINSTER DR",,  40.473809, -79.863899,01
E14170,9347,"CHISLETT ST AT BRYANT ST",,  40.479070, -79.928790,01
E14190,9351,"CHISLETT ST AT GREENWOOD ST",,  40.485224, -79.925903,01
E14210,9346,"CHISLETT ST AT HAMPTON ST",,  40.476953, -79.929458,01
E14250,9349,"CHISLETT ST AT VILLANOVA RD",,  40.482147, -79.927746,01
E14290,9350,"CHISLETT ST OPP MARTHA ST",,  40.484288, -79.927070,01
E14300,9348,"CHISLETT ST OPP VETTER ST",,  40.480789, -79.928221,01
E14330,7382,"CHURCH ST AT MONONGAHELA AVE",,  40.422052, -79.890309,1A
E14350,20918,"CHURCHILL RD AT HOLLAND RD",,  40.444350, -79.844511,02
E14370,8980,"CLARISSA ST AT CAMP ST",,  40.452641, -79.958596,01
E14400,8979,"CLARISSA ST AT LYON ST",,  40.453130, -79.959981,01
E14420,7079,"COAL ST AT FRANKLIN AVE",,  40.439408, -79.880721,01
E14430,7075,"COAL ST OPP HUTCHINSON AVE",,  40.435233, -79.883163,1A
E14440,7078,"COAL ST AT REBECCA AVE",,  40.438484, -79.881123,01
E14450,7273,"COAL ST AT SOUTH AVE",,  40.440140, -79.880271,01
E14480,19407,"COAL ST AT WALNUT ST FS",,  40.436377, -79.882426,1A
E14510,7077,"COAL ST OPP WOODWORTH ST",,  40.437552, -79.881708,01
E15030,19465,"COLUMBO ST AT ATLANTIC AVE",,  40.468928, -79.938122,01
E15050,9246,"COLUMBO ST AT PACIFIC AVE",,  40.469053, -79.939173,01
E15060,9217,"COLUMBO ST AT PACIFIC AVE",,  40.469104, -79.938966,01
E15070,9218,"COLUMBO ST AT #5149",,  40.469938, -79.940215,01
E15080,9244,"COLUMBO ST AT #5134",,  40.469976, -79.940381,01
E15100,20098,"SCHENLEY AVE OPP COLUMBO ST",,  40.471686, -79.940160,01
E15110,18996,"COMMERCIAL ST AT BLACKHAWK ST",,  40.420398, -79.898393,1A
E15120,18997,"COMMERCIAL ST AT HOMESTEAD ST",,  40.420848, -79.899368,1A
E15200,14601,"CONNECTING RD AT HAYMAKER RD",,  40.449488, -79.761802,02
E15210,14715,"CONNECTING RD AT HAYMAKER RD",,  40.449132, -79.761988,02
E15440,7545,"COREY AVE AT 4TH ST",,  40.408090, -79.867131,1A
E15460,7544,"COREY AVE AT 5TH ST",,  40.407464, -79.866577,1A
E15470,7554,"COREY AVE AT 5TH ST",,  40.407596, -79.866936,1A
E15480,7557,"COREY AVE AT BRADDOCK AVE",,  40.403992, -79.869223,1A
E15490,7543,"COREY AVE AT CENTER ST",,  40.405935, -79.866317,1A
E15500,7555,"COREY AVE AT CENTER ST",,  40.406169, -79.866332,1A
E15510,7542,"COREY AVE AT MARGARETTA ST",,  40.404747, -79.867738,1A
E15520,7556,"COREY AVE AT MILLS AVE",,  40.405146, -79.867410,1A
E15580,39,"CRAFT AVE AT FIFTH AVE FS (DIALYSIS CTR)",,  40.437582, -79.963825,01
E15585,8027,"CRAFT AVE AT FORBES AVE",,  40.436972, -79.962841,01
E15620,2635,"CRAIG ST AT FIFTH AVE",,  40.447063, -79.949159,01
E15640,14370,"CRAIG ST AT BAUM BLVD FS",,  40.454302, -79.953506,01
E15650,2634,"CRAIG ST AT BAYARD ST",,  40.449852, -79.950985,01
E15660,2572,"CRAIG ST AT BAYARD ST",,  40.449579, -79.950528,01
E15665,8578,"CRAIG ST OPP BIGELOW BLVD",,  40.456471, -79.954757,01
E15670,19089,"CRAIG ST AT BIGELOW BLVD FS",,  40.456493, -79.955012,01
E15680,2573,"CRAIG ST AT CENTRE AVE",,  40.451805, -79.951963,01
E15720,2637,"CRAIG ST AT FORBES AVE",,  40.444535, -79.948752,01
E15730,2571,"CRAIG ST AT PARK PLAZA",,  40.447427, -79.949133,01
E15750,2636,"CRAIG ST AT WINTHROP ST",,  40.445866, -79.948927,01
E15760,2569,"CRAIG ST AT WINTHROP ST (BLIND ASSOCIATION)",,  40.445696, -79.948777,01
E15780,8738,"CRAWFORD ST AT BEDFORD AVE",,  40.443944, -79.988006,01
E15790,8718,"CRAWFORD ST AT CENTRE AVE",,  40.441029, -79.986141,01
E15800,8735,"CRAWFORD ST AT CENTRE AVE FS",,  40.441312, -79.986143,01
E15840,8737,"CRAWFORD ST AT WEBSTER AVE",,  40.443176, -79.987479,01
E15860,8736,"CRAWFORD ST AT WYLIE AVE",,  40.442606, -79.987105,01
E15880,8716,"CRAWFORD ST OPP WEBSTER AVE",,  40.443173, -79.987712,01
E15890,8717,"CRAWFORD ST OPP WYLIE AVE",,  40.442640, -79.987348,01
E15925,9342,"EAST LIBERTY BLVD AT BROAD ST",,  40.460895, -79.916038,01
E15950,8541,"EAST LIBERTY BLVD AT DAHLEM PL",,  40.458158, -79.916578,01
E15960,8543,"EAST LIBERTY BLVD AT FRANKSTOWN AVE",,  40.460632, -79.915612,01
E15970,8542,"EAST LIBERTY BLVD AT HAMILTON AVE",,  40.459705, -79.915761,01
E15980,8880,"EAST LIBERTY BLVD AT PENN AVE",,  40.457668, -79.917331,01
E16010,8878,"EAST LIBERTY BLVD OPP HAMILTON AVE",,  40.459931, -79.915850,01
E16015,16029,"FIFTH AVE RAMP AT FIFTH AVE FS",,  40.455862, -79.910589,01
E16020,7638,"DALLAS AVE OPP EDGERTON AVE",,  40.447924, -79.910825,01
E16030,7688,"DALLAS AVE AT EDGERTON AVE",,  40.447667, -79.910785,01
E16070,7635,"DALLAS AVE AT PENHAM PL",,  40.451198, -79.908441,01
E16080,7691,"DALLAS AVE AT PENN AVE",,  40.451364, -79.908157,01
E16100,7637,"DALLAS AVE AT REYNOLDS ST",,  40.448971, -79.910184,01
E16110,7689,"DALLAS AVE AT REYNOLDS ST",,  40.448598, -79.910100,01
E16160,7997,"DARLINGTON RD AT BEACON ST",,  40.436125, -79.913821,01
E16170,7998,"DARLINGTON RD AT BEECHWOOD BLVD",,  40.435259, -79.912576,01
E16190,9021,"DARRAGH ST OPP VICTORIA ST",,  40.441139, -79.961439,01
E16270,8450,"DEAN ST AT LARIMER AVE",,  40.469176, -79.905556,01
E16300,8398,"DEAN ST AT PAULSON AVE",,  40.467996, -79.903793,01
E16470,9028,"DESOTO ST AT O'HARA ST",,  40.443146, -79.959718,01
E16500,8708,"DEVILLIERS ST AT WEBSTER AVE",,  40.445597, -79.981726,01
E16530,8707,"DEVILLIERS ST AT WYLIE AVE",,  40.444162, -79.980672,01
E16540,8745,"DEVILLIERS ST AT WYLIE AVE",,  40.444259, -79.980927,01
E16560,19551,"DOBSON ST AT BRERETON ST FS",,  40.456889, -79.967099,01
E16580,2684,"DOBSON ST AT HANCOCK ST",,  40.457424, -79.965903,01
E16600,2685,"DOBSON ST AT HARDING WAY",,  40.457837, -79.964979,01
E16620,2686,"DOBSON ST AT HERRON AVE",,  40.458138, -79.964264,01
E17230,17422,"DYNAMO WAY AT BEECH ST",,  40.400678, -79.835511,02
E17257,15878,"EAST BUSWAY AT HAMNETT STATION C",,  40.437518, -79.885844,01
E17285,11132,"EAST ALLEGHENY PARK AND RIDE AT JACKS RUN RD",,  40.363537, -79.784918,02
E17288,16105,"EAST BUSWAY AT HAMNETT STATION A",,  40.437444, -79.885869,01
E17289,16014,"EAST BUSWAY AT HAY ST RAMP INBOUND SHELTER",,  40.443271, -79.886907,01
E17290,8153,"EAST BUSWAY AT HAY ST RAMP OUTBOUND SHELTER",,  40.442796, -79.887008,01
E17291,15879,"EAST BUSWAY AT ROSLYN STATION C",,  40.419173, -79.886408,1A
E17292,16106,"EAST BUSWAY AT ROSLYN STATION A",,  40.418917, -79.886273,1A
E17293,16063,"EAST BUSWAY AT SWISSVALE STATION A",,  40.415244, -79.878731,1A
E17294,16120,"EAST BUSWAY AT EAST LIBERTY STATION D",,  40.459453, -79.922851,01
E17295,16111,"EAST BUSWAY AT WILKINSBURG STATION B",,  40.446386, -79.888546,01
E17296,16119,"EAST BUSWAY AT HOMEWOOD STATION D",,  40.452909, -79.899058,01
E17297,15880,"EAST BUSWAY AT WILKINSBURG STATION C",,  40.446426, -79.888392,01
E17298,16104,"EAST BUSWAY AT WILKINSBURG STATION A",,  40.446128, -79.888401,01
E17299,8154,"EAST BUSWAY AT HOMEWOOD STATION C",,  40.452978, -79.899254,01
E17300,16107,"EAST BUSWAY AT HERRON STATION B",,  40.459205, -79.966599,01
